lat,long,City,State
35.421583,-91.795971,White,AR
32.547828,-98.363211,Palo Pinto,TX
34.426193,-98.651365,Comanche,OK
48.57,93.38,Intl Falls,MN
34.9364,-89.5321,Marshall,MS
40.85385,-74.653601,Morris,NJ
37.532386,-82.826496,Floyd,KY
38.895368,-77.221351,Fairfax,VA
41.593333,-87.346389,Lake,IN
37.789167,-76.629444,Lancaster,VA
43.450791,-90.757872,Vernon,WI
30.055251,-90.864988,Saint James,LA
39.768379,-81.231583,Monroe,OH
40.943717,-83.809285,Hancock,OH
41.291789,-86.034995,Kosciusko,IN
33.87,117.97,Fullerton,CA
40.481944,-104.699167,Weld,CO
42.756468,-72.511547,Windham,VT
33.797854,-96.044945,Fannin,TX
33.524054,-91.439391,Chicot,AR
32.467065,-90.108744,Madison,MS
41.632988,-72.244035,New London,CT
40.695724,-111.528021,Summit,UT
39.425985,-92.667676,Randolph,MO
40.831944,-84.086111,Allen,OH
35.853851,-98.963765,Dewey,OK
35.33,117.1,Superior Val,CA
36.05781,-78.258625,Franklin,NC
41.111111,-74.100278,Rockland,NY
38.555528,-75.096518,Sussex,DE
34.056145,-89.053114,Chickasaw,MS
44.884337,-69.106877,Penobscot,ME
47.948744,-99.140129,Benson,ND
18.459722,-66.611389,Arecibo,PR
34.872222,-114.148611,Mohave,AZ
39.83244,-84.893606,Wayne,IN
34.340654,-95.538519,Pushmataha,OK
42.044732,-84.39472,Hillsdale,MI
41.999035,-80.147336,Erie,PA
42.3133,-71.2695,Norfolk,MA
44.540239,-93.580473,Scott,MN
40.2605,-86.904412,Tippecanoe,IN
40.266017,-94.696797,Nodaway,MO
31.160556,-88.031111,Washington,AL
40.146295,-76.870004,York,PA
41.873585,-71.019225,Bristol,MA
38.919359,-97.351803,Dickinson,KS
36.310556,-82.373333,Washington,TN
35.162991,-77.69275,Lenoir,NC
37.714707,-78.179403,Goochland,VA
32.9063,-82.840024,Washington,GA
42.723885,-72.960156,Franklin,MA
38.456996,-99.537828,Rush,KS
35.119695,-82.818916,Transylvania,NC
38.501034,-78.608975,Page,VA
31.895091,-100.510366,Coke,TX
43.23,-75.748611,Oneida,NY
39.282222,-82.395,Vinton,OH
44.119509,-123.456962,Lane,OR
42.542928,-88.568424,Walworth,WI
40.828098,-73.60763,Nassau,NY
34.156667,-116.495278,San Bernardino,CA
44.098538,-70.191619,Androscoggin,ME
40.208274,-80.712534,Jefferson,OH
44.32527,-70.573167,Oxford,ME
44.193056,-90.6475,Jackson,WI
37.139695,-119.273031,Fresno,CA
36.071147,-86.037171,Dekalb,TN
35.278005,-93.346152,Logan,AR
47.023967,-122.782665,Thurston,WA
32.829491,-109.626641,Graham,AZ
41.411448,-71.746453,Washington,RI
44.372804,-70.432314,Oxford,ME
40.245073,-89.451944,Logan,IL
29.298272,-94.79297,Galveston,TX
35.930193,-78.1085,Nash,NC
33.042408,-85.324264,Chambers,AL
38.450556,-81.4575,Kanawha,WV
31.097375,-88.035044,Mobile,AL
45.338428,-89.475264,Lincoln,WI
38.348333,-121.908889,Solano,CA
38.566036,-78.509263,Page,VA
40.415991,-89.789791,Mason,IL
41.036111,-76.423889,Columbia,PA
41.084304,-96.809149,Saunders,NE
45.66167,-121.324532,Wasco,OR
28.50061,-81.535411,Orange,FL
40.873096,-96.152825,Cass,NE
33.042747,-86.951672,Bibb,AL
40.281944,-104.777222,Weld,CO
41.332145,-75.281911,Pike,PA
37.937246,-120.638374,Calaveras,CA
44.670959,-84.691321,Crawford,MI
45.874655,-103.31115,Harding,SD
44.658153,-67.577692,Washington,ME
44.395714,-70.643468,Oxford,ME
33.6475,-87.931389,Fayette,AL
40.6854,-89.5953,Peoria,IL
38.828446,-88.320374,Clay,IL
37.619167,-75.764167,Accomack,VA
39.742295,-83.596984,Madison,OH
37.507592,-97.508179,Sedgwick,KS
33.685,-93.346667,Nevada,AR
37.938879,-82.462359,Wayne,WV
35.996725,-78.896613,Durham,NC
42.463333,-83.844167,Livingston,MI
37.168992,-94.850227,Cherokee,KS
32.750929,-111.583275,Pinal,AZ
40.210556,-78.006944,Huntingdon,PA
31.022865,-83.013944,Lanier,GA
37.848056,-85.472778,Nelson,KY
46.294106,-100.81363,Sioux,ND
42.272047,-84.95828,Calhoun,MI
37.08,76.37,Langley AFB,VA
38.904722,-88.853611,Fayette,IL
34.1378,-118.3563,Los Angeles,CA
44.746826,-121.290941,Jefferson,OR
38.258582,-90.578196,Jefferson,MO
39.012184,-91.885801,Callaway,MO
34.173686,-86.148003,Marshall,AL
40.926517,-80.585585,Mahoning,OH
36.209551,-119.088427,Tulare,CA
39.790204,-85.814102,Hancock,IN
33.8739,-84.1173,Gwinnett,GA
37.726499,-81.805706,Logan,WV
39.5675,-84.816111,Union,IN
47.984817,-97.833431,Grand Forks,ND
40.935055,-73.75715,Westchester,NY
30.522237,-87.745676,Baldwin,AL
44.646543,-72.021133,Caledonia,VT
42.853117,-75.983645,Onondaga,NY
34.654581,-80.363934,Chesterfield,SC
48.277569,-111.756384,Pondera,MT
41.113024,-95.626912,Mills,IA
40.1125,-104.936111,Weld,CO
39.2727,-87.108244,Clay,IN
34.82,77.62,Jacksonville,NC
35.943119,-88.292576,Carroll,TN
34.149135,-99.30301,Wilbarger,TX
21.142202,-157.219277,Maui,HI
41.46941,-71.650279,Washington,RI
37.211892,-90.437472,Wayne,MO
42.842784,-84.579654,Clinton,MI
28.169341,-97.754881,Bee,TX
40.779723,-79.770851,Butler,PA
37.067481,-86.11009,Edmonson,KY
43.09317,-76.290413,Onondaga,NY
32.965736,-96.882464,Dallas,TX
36.12,121.47,Pt Piedras,CA
47.848941,-122.206981,Snohomish,WA
31.885858,-95.011834,Cherokee,TX
35.8675,-89.169167,Crockett,TN
37.771526,-78.235498,Fluvanna,VA
44.407315,-94.436463,Nicollet,MN
54.841028,-163.436845,Aleutians East,AK
45.398798,-94.715709,Stearns,MN
47.31313,-114.30557,Sanders,MT
34.479056,-94.619117,Mccurtain,OK
43.778877,-120.477035,Deschutes,OR
40.150716,-81.214494,Belmont,OH
35.810752,-95.683981,Muskogee,OK
39.031875,-88.407448,Effingham,IL
34.915353,-97.329014,Mcclain,OK
42.433653,-89.309378,Winnebago,IL
40.517976,-74.845316,Hunterdon,NJ
41.953623,-73.528709,Dutchess,NY
31.37,100.5,San Angelo,TX
43.400838,-89.062513,Columbia,WI
41.132595,-100.774631,Lincoln,NE
45.183119,-92.822952,Washington,MN
41.212272,-79.377268,Clarion,PA
33.1694,-117.242,San Diego,CA
30.312535,-95.452667,Montgomery,TX
40.401623,-95.988276,Nemaha,NE
44.499342,-69.990336,Kennebec,ME
45.671721,-98.295152,Brown,SD
43.684268,-70.358033,Cumberland,ME
45.5686,-67.707828,Washington,ME
39.959732,-80.732263,Marshall,WV
33.61,-84.288056,Dekalb,GA
33.743002,-90.730871,Bolivar,MS
34.970833,-81.430599,York,SC
40.231191,-78.890897,Somerset,PA
32.410973,-88.361083,Sumter,AL
60.85852,-149.255911,Kenai Peninsula,AK
41.650687,-91.772418,Johnson,IA
29.468525,-98.526352,Bexar,TX
28.791389,-96.668889,Jackson,TX
37.971339,-120.237496,Tuolumne,CA
41.454681,-95.097308,Cass,IA
37.212277,-91.723191,Texas,MO
40.432005,-88.524656,Mclean,IL
42.969252,-95.897167,Sioux,IA
33.822801,-78.67792,Horry,SC
42.691893,-73.370186,Rensselaer,NY
38.249554,-76.744104,Saint Marys,MD
43.214121,-89.341469,Dane,WI
43.648056,-70.8475,York,ME
36.297778,-91.515833,Sharp,AR
40.736837,-85.162199,Wells,IN
38.091497,-95.145167,Anderson,KS
44.811138,-73.089025,Franklin,VT
39.827137,-88.925984,Macon,IL
39.632095,-84.267477,Montgomery,OH
43.675865,-89.580259,Marquette,WI
37.356348,-83.108251,Knott,KY
47.094431,-91.846731,Saint Louis,MN
36.782564,-83.831442,Knox,KY
42.998934,-77.665381,Monroe,NY
39.283592,-90.532874,Greene,IL
40.570377,-88.620016,Mclean,IL
37.913599,-87.200957,Spencer,IN
45.993852,-83.939628,Chippewa,MI
41.077829,-80.589721,Mahoning,OH
41.212718,-74.300007,Orange,NY
34.343864,-86.040393,De Kalb,AL
38.95364,-92.744973,Cooper,MO
44.348333,-106.698333,Johnson,WY
40.587654,-98.391146,Adams,NE
45.780126,-111.143927,Gallatin,MT
39.980356,-111.793819,Utah,UT
41.68247,-71.267558,Bristol,RI
32.3,101.45,Big Spring,TX
29.68,82.27,Gainesville,FL
43.6,118.95,Burns Arpt,OR
41.733858,-91.879471,Iowa,IA
35.099673,-78.602111,Sampson,NC
26.750541,-82.261017,Lee,FL
40.954911,-103.358163,Logan,CO
47.786493,-101.057884,Mclean,ND
46.901944,-123.016667,Thurston,WA
43.58342,-116.584818,Canyon,ID
34.714897,-81.21856,Chester,SC
42.18232,-75.654538,Broome,NY
41.361492,-75.717093,Lackawanna,PA
45.46057,-105.424968,Powder River,MT
44.918251,-68.934179,Penobscot,ME
44.499514,-96.407753,Lincoln,MN
40.048333,-96.576667,Gage,NE
34.989628,-79.659554,Richmond,NC
35.957835,-95.652597,Wagoner,OK
45.400535,-91.84996,Barron,WI
47.928732,-124.398949,Clallam,WA
41.01681,-76.839817,Northumberland,PA
38.951199,-79.278332,Grant,WV
28.9965,-82.509,Citrus,FL
40.073871,-78.047708,Fulton,PA
40.406507,-97.442712,Fillmore,NE
35.193333,-81.533333,Cleveland,NC
44.2725,-88.769722,Waupaca,WI
31.654238,-83.401708,Irwin,GA
42.66342,-78.392527,Wyoming,NY
41.652158,-89.794793,Whiteside,IL
41.6005,-93.6088,Polk,IA
44.878155,-69.471754,Somerset,ME
41.113635,-78.087509,Clearfield,PA
41.198611,-86.973889,Jasper,IN
38.042715,-81.853499,Boone,WV
40.879003,-88.86196,Livingston,IL
42.548321,-85.610646,Allegan,MI
34.505836,-87.222385,Lawrence,AL
39.749707,-92.561925,Macon,MO
39.526812,-119.811275,Washoe,NV
38.338425,-90.41417,Jefferson,MO
31.11,-92.241667,Rapides,LA
40.425185,-79.611021,Westmoreland,PA
35.363059,-95.260661,Muskogee,OK
43.219349,-75.449758,Oneida,NY
38.204444,-120.368889,Calaveras,CA
31.821389,-93.029444,Natchitoches,LA
41.977859,-90.478226,Clinton,IA
30.58,96.37,College Stn,TX
41.468924,-96.781328,Dodge,NE
40.854907,-75.195644,Northampton,PA
30.566849,-90.481997,Tangipahoa,LA
33.912493,-93.141691,Clark,AR
47.680855,-118.166657,Lincoln,WA
42.228136,-76.16248,Tioga,NY
35.431852,-100.256824,Wheeler,TX
42.64956,-71.156481,Essex,MA
60.539322,-165.097464,Bethel,AK
65.383627,-150.011201,Yukon Koyukuk,AK
43.974161,-71.15028,Carroll,NH
33.68,78.93,Myrtle Beach,SC
30.194623,-85.791984,Bay,FL
43.539803,-85.75864,Newaygo,MI
39.5675,-81.581389,Washington,OH
42.114722,-76.074722,Broome,NY
38.204657,-78.25042,Orange,VA
34.476389,-79.036667,Robeson,NC
35.626263,-78.845816,Wake,NC
47.3203,-122.311726,King,WA
38.801718,-79.450702,Pendleton,WV
36.066389,-81.870556,Avery,NC
40.846238,-73.995436,Bergen,NJ
40.883056,-89.5025,Peoria,IL
34.529949,-83.979838,Lumpkin,GA
32.943056,-94.248056,Cass,TX
30.145587,-92.829262,Jefferson Davis,LA
26.73364,-98.519412,Starr,TX
45.671058,-121.539104,Hood River,OR
41.714305,-87.751564,Cook,IL
41.315537,-87.208791,Porter,IN
47.486944,-120.416944,Chelan,WA
42.421155,-83.100909,Wayne,MI
44.064444,-72.125278,Orange,VT
43.687659,-123.292922,Douglas,OR
40.819897,-85.720447,Wabash,IN
41.316554,-81.626083,Cuyahoga,OH
26.304221,-98.156922,Hidalgo,TX
34.240556,-81.323611,Newberry,SC
40.889919,-81.413464,Stark,OH
33.619167,-103.020833,Cochran,TX
41.801345,-87.875252,Cook,IL
43.610278,-116.782222,Canyon,ID
34.577182,-93.160041,Garland,AR
40.794722,-78.427778,Clearfield,PA
39.475,-82.079167,Athens,OH
42.748187,-95.556842,Cherokee,IA
39.179987,-84.243814,Clermont,OH
40.472288,-94.659519,Nodaway,MO
40.546074,-84.570067,Mercer,OH
38.041667,-102.008333,Hamilton,KS
41.5566,-84.895092,Steuben,IN
38.670864,-83.763723,Brown,OH
42.595462,-114.134984,Jerome,ID
41.653824,-73.555621,Dutchess,NY
41.524114,-97.457616,Platte,NE
47.809406,-110.671487,Chouteau,MT
37.300724,-120.461668,Merced,CA
39.084318,-103.498971,Lincoln,CO
35.686175,-84.654848,Meigs,TN
42.542864,-72.532837,Franklin,MA
40.938805,-75.054983,Warren,NJ
32.324448,-89.183951,Newton,MS
36.173963,-75.859469,Currituck,NC
45.491114,-92.085961,Barron,WI
35.305955,-76.5777,Pamlico,NC
39.692275,-111.8359,Juab,UT
40.424001,-92.740139,Putnam,MO
34.765472,-82.755492,Pickens,SC
39.726951,-77.469836,Franklin,PA
34.079142,-118.037108,Los Angeles,CA
32.579089,-93.522577,Bossier,LA
46.318899,-113.3126,Granite,MT
40.119201,-96.949487,Jefferson,NE
39.940504,-120.928493,Plumas,CA
42.473495,-83.522423,Oakland,MI
39.446195,-86.963103,Owen,IN
32.571667,-89.712778,Scott,MS
43.184746,-89.763616,Dane,WI
41.530005,-83.358984,Ottawa,OH
34.196343,-118.638892,Los Angeles,CA
30.955013,-97.222793,Bell,TX
33.94235,-98.674497,Wichita,TX
42.522992,-97.178564,Cedar,NE
44.550936,-67.604403,Washington,ME
31.811111,-94.526604,Nacogdoches,TX
44.983655,-69.008532,Penobscot,ME
48.578569,-97.199222,Pembina,ND
36.93,76.28,Norfolk NAS,VA
41.720558,-122.637604,Siskiyou,CA
43.086918,-84.390965,Clinton,MI
47.489639,-100.451966,Sheridan,ND
41.886013,-88.310954,Kane,IL
35.201101,-85.91259,Franklin,TN
40.856923,-98.455135,Hall,NE
37.933232,-75.56236,Accomack,VA
36.804444,-121.785833,Monterey,CA
40.630278,-78.857222,Indiana,PA
41.785402,-124.178448,Del Norte,CA
38.131815,-89.703458,Randolph,IL
42.982973,-76.076571,Onondaga,NY
35.842349,-91.931905,Stone,AR
34.991944,-81.835,Spartanburg,SC
38.419831,-82.068963,Cabell,WV
31.346389,-97.031389,Falls,TX
34.036358,-94.559557,Mccurtain,OK
41.099722,-81.735833,Medina,OH
31.959718,-98.024933,Hamilton,TX
29.555833,-96.225,Wharton,TX
36.917164,-91.143984,Carter,MO
42.466863,-88.290024,Mchenry,IL
34.830547,-87.655985,Lauderdale,AL
43.497222,-72.28,Sullivan,NH
37.152447,-81.525256,Tazewell,VA
39.640482,-89.191328,Christian,IL
37.069879,-83.020354,Letcher,KY
30.596082,-89.147729,Harrison,MS
46.53,90.13,Ironwood,MI
38.684242,-80.209784,Randolph,WV
47.96535,-116.568745,Kootenai,ID
34.260669,-98.237074,Cotton,OK
37.15727,-90.69902,Wayne,MO
46.712551,-92.356918,Carlton,MN
34.118042,-87.26183,Winston,AL
44.034167,-75.719167,Jefferson,NY
34.006667,-90.056667,Tallahatchie,MS
38.334993,-111.547439,Wayne,UT
36.166924,-95.341574,Mayes,OK
40.651965,-82.145477,Holmes,OH
33.663889,-117.589444,Orange,CA
29.053073,-98.85823,Frio,TX
29.780987,-94.554819,Chambers,TX
48.921111,-97.093056,Kittson,MN
39.645685,-78.010449,Washington,MD
33.950059,-78.531531,Brunswick,NC
38.359849,-92.368853,Cole,MO
40.717216,-116.108208,Elko,NV
40.731971,-73.100019,Suffolk,NY
40.988365,-73.797566,Westchester,NY
42.981946,-123.14387,Douglas,OR
35.657478,-93.43111,Johnson,AR
35.263453,-120.650933,San Luis Obispo,CA
39.162658,-94.199019,Jackson,MO
40.700514,-80.035769,Butler,PA
46.129645,-96.437169,Wilkin,MN
35.518171,-96.571921,Okfuskee,OK
42.472334,-85.703497,Allegan,MI
43.157912,-75.671409,Oneida,NY
34.077372,-117.112581,San Bernardino,CA
40.247723,-83.362213,Union,OH
36.859808,-107.060179,Rio Arriba,NM
44.818451,-119.430164,Grant,OR
38.289898,-76.086303,Dorchester,MD
44.3,-74.085833,Essex,NY
38.509573,-122.994416,Sonoma,CA
41.822001,-117.775458,Humboldt,NV
42.648611,-89.8625,Lafayette,WI
35.227493,-80.14326,Stanly,NC
39.940747,-79.80407,Fayette,PA
35.244029,-81.044016,Gaston,NC
38.669747,-88.63789,Clay,IL
47.335393,-117.233108,Spokane,WA
41.607986,-83.48056,Wood,OH
41.015099,-92.413428,Wapello,IA
53.5,173.3,Attu,AK
31.558056,-84.738333,Calhoun,GA
41.970876,-92.700575,Tama,IA
41.7216,-87.7026,Cook,IL
41.866944,-117.531111,Humboldt,NV
39.698611,-75.186389,Gloucester,NJ
38.238881,-92.491739,Miller,MO
47.589903,-109.340931,Fergus,MT
37.957023,-81.800305,Boone,WV
34.873611,-96.595278,Pontotoc,OK
45.086564,-71.363593,Coos,NH
35.086902,-84.989198,Bradley,TN
40.647826,-79.930956,Allegheny,PA
45.565124,-94.336688,Stearns,MN
42.686358,-122.816029,Jackson,OR
43.386816,-72.095044,Sullivan,NH
26.98268,-82.141173,Charlotte,FL
41.971967,-88.020247,Dupage,IL
42.292233,-89.116118,Winnebago,IL
25.9392,-81.7174,Collier,FL
39.30253,-103.270968,Lincoln,CO
38.094332,-82.617598,Lawrence,KY
31.463889,-87.753889,Clarke,AL
39.625104,-82.755236,Fairfield,OH
40.788488,-79.299102,Armstrong,PA
40.874101,-79.268551,Armstrong,PA
39.644224,-75.156848,Salem,NJ
43.63864,-93.237727,Freeborn,MN
39.101018,-87.410235,Sullivan,IN
39.568331,-85.915965,Shelby,IN
37.545094,-101.910869,Stanton,KS
40.775701,-74.392819,Morris,NJ
40.670195,-96.639085,Lancaster,NE
40.097272,-79.8839,Washington,PA
26.525,-80.0666,Palm Beach,FL
36.622618,-87.861434,Stewart,TN
43.525946,-111.928356,Bonneville,ID
43.33782,-76.089208,Oswego,NY
37.904781,-86.523961,Breckinridge,KY
39.378039,-78.114119,Berkeley,WV
40.666399,-74.119169,Hudson,NJ
47.320929,-119.090897,Grant,WA
38.362538,-122.521002,Sonoma,CA
45.287177,-122.325858,Clackamas,OR
37.681981,-90.799075,Iron,MO
35.288993,-82.391568,Henderson,NC
48.45998,-113.317304,Glacier,MT
44.939384,-92.771592,Washington,MN
39.241916,-94.433664,Clay,MO
60.030837,-154.731675,Lake And Peninsula,AK
41.603949,-87.050196,Porter,IN
41.672778,-72.993611,Litchfield,CT
46.487511,-92.149254,Douglas,WI
61.613814,-149.065323,Matanuska Susitna,AK
47.977154,-102.485793,Mountrail,ND
40.458701,-74.304981,Middlesex,NJ
37.944771,-120.852343,San Joaquin,CA
43.229092,-77.308781,Wayne,NY
44.626659,-92.056646,Pepin,WI
42.614801,-74.968498,Otsego,NY
40.857753,-77.574031,Centre,PA
32.377751,-90.447436,Hinds,MS
34.647753,-88.219395,Tishomingo,MS
35.141499,-86.172827,Franklin,TN
39.455635,-82.230883,Athens,OH
38.585541,-77.009314,Charles,MD
44.686473,-73.670242,Clinton,NY
44.747222,-124.060278,Lincoln,OR
36.8738,-83.73156,Knox,KY
37.643,-79.45898,Rockbridge,VA
40.992118,-74.364065,Morris,NJ
39.866282,-83.938464,Clark,OH
35.644167,-82.303056,Buncombe,NC
44.284188,-93.945319,Le Sueur,MN
41.705115,-86.483827,St Joseph,IN
41.268502,-78.495165,Elk,PA
27.632985,-80.403075,Indian River,FL
35.470161,-76.771531,Beaufort,NC
37.814618,-80.27464,Greenbrier,WV
32.024476,-102.357237,Ector,TX
43.634081,-74.021254,Warren,NY
41.327675,-90.638367,Rock Island,IL
37.441409,-120.069017,Mariposa,CA
38.857939,-87.387877,Knox,IN
60.010833,-151.639604,Kenai Peninsula,AK
40.430903,-77.57607,Juniata,PA
42.018983,-93.446219,Story,IA
40.075278,-76.5825,Lancaster,PA
33.726541,-82.742912,Wilkes,GA
34.342414,-80.499993,Kershaw,SC
36.090815,-91.274456,Lawrence,AR
42.453028,-71.14407,Middlesex,MA
39.6508,-94.082694,Caldwell,MO
33.769883,-84.295044,Dekalb,GA
33.8337,-84.6252,Cobb,GA
39.061947,-96.787338,Geary,KS
47.495096,-92.241486,Saint Louis,MN
37.295833,-82.281111,Dickenson,VA
42.606521,-72.54701,Franklin,MA
40.647479,-75.495383,Lehigh,PA
37.628393,-88.880697,Williamson,IL
38.531144,-99.309733,Rush,KS
36.003798,-93.204771,Newton,AR
40.079859,-89.711606,Menard,IL
39.283889,-106.062222,Park,CO
42.531667,-73.847778,Albany,NY
40.316528,-122.918013,Shasta,CA
44.573333,-70.304167,Franklin,ME
33.793339,-118.31693,Los Angeles,CA
44.612222,-74.971389,Saint Lawrence,NY
40.044026,-74.588195,Burlington,NJ
44.907776,-71.479341,Coos,NH
38.711994,-81.996596,Mason,WV
37.190779,-84.145676,Laurel,KY
38.328611,-75.375833,Wicomico,MD
40.491197,-93.995058,Harrison,MO
44.147706,-90.295264,Juneau,WI
40.442125,-95.051663,Nodaway,MO
44.318532,-93.516397,Rice,MN
30.13739,-95.468944,Montgomery,TX
41.22,72.67,New Haven,CT
34.954444,-102.105,Randall,TX
40.099167,-83.114167,Franklin,OH
39.877473,-96.745846,Marshall,KS
40.576661,-122.239805,Shasta,CA
38.746111,-90.653889,Saint Charles,MO
45.081542,-97.445751,Codington,SD
45.553416,-88.671525,Forest,WI
39.900284,-75.308674,Delaware,PA
40.479828,-92.391762,Schuyler,MO
39.919973,-78.225836,Fulton,PA
42.340923,-76.030237,Broome,NY
48.256575,-100.808193,Mchenry,ND
38.970278,-83.02,Pike,OH
47.304893,-102.198505,Dunn,ND
39.130833,-123.165,Mendocino,CA
39.249919,-123.585652,Mendocino,CA
38.328137,-122.305518,Napa,CA
39.978343,-80.550804,Marshall,WV
42.581898,-71.094711,Middlesex,MA
42.919864,-82.886809,Saint Clair,MI
36.420643,-77.60346,Halifax,NC
44.405755,-104.383696,Crook,WY
39.720683,-80.761779,Marshall,WV
40.039853,-94.832808,Andrew,MO
36.048886,-106.079267,Rio Arriba,NM
40.205556,-123.490833,Trinity,CA
47.868888,-94.940409,Beltrami,MN
36.691644,-82.019989,Washington,VA
48.385233,-93.539932,Koochiching,MN
34.427286,-88.859004,Union,MS
37.057951,-76.460722,Newport News City,VA
24.727919,-81.038581,Monroe,FL
41.872311,-80.660092,Ashtabula,OH
32.853966,-97.220714,Tarrant,TX
37.836111,-87.59,Henderson,KY
41.186944,-87.448333,Lake,IN
41.642,-83.5438,Wood,OH
37.743738,-89.544359,Jackson,IL
44.547967,-69.635917,Kennebec,ME
33.973093,-118.247896,Los Angeles,CA
39.652585,-81.467151,Noble,OH
34.044722,-110.484722,Navajo,AZ
42.027759,-120.28939,Lake,OR
40.487895,-85.605533,Grant,IN
39.921746,-121.325924,Plumas,CA
39.122421,-96.811824,Riley,KS
41.443031,-74.016411,Orange,NY
34.133922,-117.599149,San Bernardino,CA
33.284114,-96.574009,Collin,TX
36.17208,-95.727321,Rogers,OK
38.295163,-90.309234,Monroe,IL
33.264678,-93.239153,Columbia,AR
31.774059,-81.618577,Liberty,GA
39.890508,-75.282117,Delaware,PA
38.9828,-121.0938,Placer,CA
37.814508,-86.316868,Breckinridge,KY
34.162572,-119.197317,Ventura,CA
44.734427,-72.34181,Orleans,VT
34.788889,-86.571944,Madison,AL
43.230293,-75.687313,Oneida,NY
38.252222,-87.391667,Gibson,IN
38.00677,-101.143141,Kearny,KS
41.840321,-112.353391,Box Elder,UT
41.208649,-84.191336,Henry,OH
42.592065,-72.214644,Worcester,MA
36.097862,-79.271895,Alamance,NC
41.25,76.92,Williamsport,PA
40.105155,-83.010069,Franklin,OH
26.529012,-82.091591,Lee,FL
44.492074,-71.559115,Coos,NH
34.236743,-118.546595,Los Angeles,CA
41.826431,-71.497646,Providence,RI
43.501389,-71.5125,Belknap,NH
40.859192,-81.065473,Columbiana,OH
36.014834,-95.979711,Tulsa,OK
30.824867,-90.933141,East Feliciana,LA
43.762559,-86.082991,Oceana,MI
43.653678,-93.370672,Freeborn,MN
44.769938,-69.226562,Penobscot,ME
39.114034,-94.070911,Lafayette,MO
45.155626,-96.32235,Lac Qui Parle,MN
59.788818,-151.732933,Kenai Peninsula,AK
27.502778,-82.513889,Manatee,FL
41.098287,-82.099907,Medina,OH
